step,crit_0,crit_1,crit_2,crit_3,crit_4
1094,0.026285896859398347,0.013901411906478936,0.019732783671974192,0.03684140008876333,0.013030984202432108
1095,0.02576344498713698,0.015457188086962679,0.021997695792137076,0.037039477280065465,0.01439560362339209
1096,0.025312688894865598,0.01635702135440969,0.02246817703262247,0.03685710523004586,0.015056558322637548
1097,0.024974647083548074,0.016920448507959443,0.02525271123103651,0.03554706522256939,0.016016121334888476
1098,0.021905709796064547,0.01703603656348875,0.02388505128398316,0.03212443715546994,0.017008215462073623
1099,0.019510694646669633,0.017747323251729605,0.024555778660701664,0.028837584329549484,0.0161353450918519
1100,0.017539037135827832,0.018176101567297345,0.025410545430959514,0.026156418683542612,0.015851825411376926
1101,0.015731105678329,0.01820795587003941,0.024668464593680977,0.024403252440728523,0.01513265548604107
1102,0.015182908002197106,0.01701360459785985,0.023295963677706127,0.022853511321228953,0.013952962398878077
1103,0.01484608086898837,0.01613307711936075,0.02307753709912806,0.02076720586269832,0.012865584973477256
1104,0.014180999356025301,0.015196690672871735,0.023690429664101894,0.018733457463548608,0.013046197098753457
1105,0.013339932067334243,0.013325740769867122,0.023389163467617758,0.016048141713541703,0.012554718210803228
1106,0.012969353998449078,0.011583226088769097,0.021665337896189994,0.015503718008864279,0.012623023002644571
1107,0.011744046832021968,0.009519061118247648,0.018196098401869792,0.014973446616276453,0.011674538576598935
1108,0.008817925310437883,0.008387112697819143,0.013647543343643922,0.01385725035542273,0.010393322570952277
1109,0.009581879119620954,0.008084360414684133,0.014123153739131783,0.011893264094268205,0.009409747107101053
1110,0.009441026364825895,0.007731934083369432,0.013674221064285702,0.00981903831923391,0.008159258509348415
1111,0.009080850499862713,0.007450796826831178,0.011763300807787869,0.009925901682217223,0.007849043617975665
1112,0.007664829147596246,0.007225928316494789,0.011685088157724094,0.010224462556023047,0.008173244600495705
1113,0.0057371742412823876,0.007596114254781308,0.011291438448251789,0.010208669319357667,0.008500512233437299
1114,0.004615045314612649,0.007534264846032253,0.00941838594012096,0.010247200744732494,0.007779624170981048
1115,0.004698608676230773,0.006359136001517385,0.00936364299702723,0.010527766469490446,0.006457462231464301
1116,0.005425241274873253,0.004830079093607341,0.009736946330216004,0.010533254926017227,0.004902365255458926
1117,0.007294569778448134,0.005598322153024426,0.012953201092112265,0.009495686587278217,0.005581100616427461
1118,0.006407664491609489,0.0049839811741326226,0.011736433812616529,0.007890738315862124,0.0046860346555575695
1119,0.005246006493099253,0.004478295752232024,0.011205774006470076,0.007508183770540147,0.0036249609326982277
1120,0.004954579153096603,0.00415925351906973,0.010567013194546282,0.007393130605907402,0.0027824245468340766
1121,0.004392746136569894,0.00417394601484047,0.010377765203669046,0.006909314309806187,0.0028679819903224316
1122,0.005091835303101261,0.004138422902055229,0.010502101390147539,0.005503987672577708,0.00329980648664427
1123,0.006142254674316607,0.003861776263023456,0.011338965939409057,0.0049435175560839624,0.0031517643992576964
1124,0.007726986492747864,0.003036045285343332,0.0157117172749655,0.00596961413611102,0.0029343457417677445
1125,0.00784821840590364,0.0034826345861270988,0.015997694401979057,0.007014986820377853,0.002984397357179879
1126,0.008569873970723925,0.0031975504822988944,0.016011932932038158,0.007298167226981162,0.00319790350213967
1127,0.006262285220892959,0.003125431205060107,0.014277787736275471,0.007400254211666387,0.003155207526192369
1128,0.005187935117896586,0.0035800306286278226,0.01335338476364443,0.007079726777654301,0.0034951261959927254
1129,0.004049731506129607,0.00360287725084686,0.011412443354897809,0.006546096001638192,0.0037686852737919864
1130,0.00432537957342708,0.0038805886369839594,0.010779523121028459,0.007158449793596467,0.0037518003601162337
1131,0.004418272855769664,0.003738669777926346,0.008681750643009384,0.007392428425849941,0.003935341724291952
1132,0.004933311066782972,0.003477156231575703,0.008708262302108296,0.008376833276804998,0.003932414441636289
1133,0.005020703193067635,0.0035907031661797074,0.006580926553036113,0.009010496537112042,0.003869589400294214
1134,0.0061328354881777436,0.003555709860956936,0.004973050787684952,0.008820288550426022,0.004326648721518774
1135,0.007363245576547335,0.0032440462581892655,0.0053896820511435085,0.01034717792150974,0.0056786420556748
1136,0.0046377615768899575,0.0032449529423427756,0.0059541271535664365,0.01005758589973523,0.008287457351450402
1137,0.004096040549120244,0.004622306742188903,0.007547700011401139,0.010821042192121622,0.009065709367937254
1138,0.003723968584521179,0.0046925211427518605,0.008147931093659305,0.01179199743847313,0.00976663821385652
1139,0.007653460768479591,0.0041613807601675,0.009136253226958596,0.012582114091536903,0.00903454757069539
1140,0.011541787570386547,0.003927491723521452,0.01090479602352088,0.013390749194427828,0.008204702396749313
1141,0.014049536798083797,0.0031089353053141873,0.012400456252051323,0.01402534578582469,0.008141178454001701
1142,0.013808082014114367,0.0013894230966091856,0.007087683201878368,0.015968545892921134,0.005326249201787387
1143,0.013981129725770957,0.0011934705581518879,0.005777937422469422,0.015835389468380267,0.003854718986529259
1144,0.014869999516510595,0.0011709899467655636,0.008700070882714989,0.014249959788959737,0.003915734891098632
1145,0.01528250308693857,0.0011534251592661565,0.010620608803199547,0.013134382313666773,0.003910579998091207
1146,0.014590805966579218,0.0015417747650448715,0.009063145381713258,0.016487922787953753,0.0033760467380442513
1147,0.013666263025233917,0.0019710735719044733,0.011697972220835101,0.019737930545555196,0.0026922832316834968
1148,0.012665333112364735,0.0031952152228197166,0.01424584826809456,0.022135495322636967,0.00254916723150512
1149,0.013065640987798553,0.004490490142282202,0.011262803735031848,0.02090140375396347,0.002818388663283661
1150,0.013485632292747426,0.005870427393143553,0.010709171527266664,0.021030351191018662,0.0028636776841589454
1151,0.013891347302088339,0.006755172160882109,0.008932795651346942,0.020672329486927165,0.002587836031398993
1152,0.013448548539051822,0.00820086025736456,0.008036371589266192,0.01911881756931671,0.0017003602530582852
1153,0.013040487478402947,0.009091798986906955,0.006618283651989511,0.018167226535240888,0.0014635181347669006
1154,0.013779518702824659,0.00962237589841821,0.007204931110907138,0.017913529204850547,0.0013415282712111697
1155,0.014178424140713144,0.009495223902398217,0.00748864788245257,0.01847717479334605,0.0012782383631548208
1156,0.015009570379400336,0.009502527571927539,0.00792964242905623,0.018456212631455426,0.002462710862219554
1157,0.018156751163671173,0.010745166625604893,0.007892968599479952,0.020634951454358064,0.004693923786341193
1158,0.02236228078918077,0.014096958470884087,0.01365337193280032,0.0169318661504147,0.004815168295184681
1159,0.02496657930544854,0.016007635262380405,0.025757136486111276,0.009697257221235692,0.005020585610709842
1160,0.024975956179662636,0.016274204600754155,0.028406533244735802,0.005285061397021486,0.0064449364666760165
1161,0.024840425465366956,0.01649305818603674,0.030938584367926732,0.003303782749056669,0.007755932363713761
1162,0.025174900395551703,0.016764084144978236,0.03488564031201103,0.004731273150284601,0.008540293444266397
1163,0.0233722215934033,0.01652590285523292,0.03446703139515986,0.00627463845429582,0.009532020740078685
1164,0.024820699172992858,0.015754153509900073,0.03575039086381342,0.007323239905970347,0.010469584702229242
1165,0.027445304615870914,0.014950129617128093,0.037400357815451736,0.008288362499216507,0.011140750627531415
1166,0.0270302185297895,0.013684528738012389,0.035914830682171155,0.007937773367527039,0.011759455112038316
1167,0.025421807348118376,0.0128592883474408,0.03700296420152823,0.009510419163570392,0.010385027894915548
1168,0.024592969883573994,0.01261259732580577,0.0391770768649083,0.011099854101857586,0.009219971491456017
1169,0.02204265063703729,0.012656175308182928,0.0398807637212986,0.012778988347395291,0.007988440232753928
1170,0.018829891891474652,0.014524575590815528,0.03861570518984309,0.01232321111598822,0.0076416202668572715
1171,0.015488946104276513,0.015263126609086275,0.03424463136025108,0.010956297628233963,0.007366608030379554
1172,0.013440078969561042,0.016080632212390703,0.033592775152498276,0.01118417911888519,0.006944329567072778
1173,0.009538642748150798,0.016821651531722433,0.031136413404491206,0.011840802345846654,0.006690947159628536
1174,0.004913759412647353,0.017095115366779347,0.027711674166542605,0.012173135653015053,0.005832182496524278
1175,0.0028865318507751195,0.017944219631096204,0.028914937899560428,0.012861344542949765,0.004242602088642743
1176,0.0022577856164369046,0.019996500215475044,0.03106144347148941,0.014690255179124478,0.003951274020018418
1177,0.0031766000584429258,0.02176960684714586,0.03363994171879118,0.01556002866586636,0.0038858788609397892
1178,0.004497851233373723,0.022678907840509088,0.034394682976998166,0.016480212677554364,0.003715495527872814
1179,0.006268289171494021,0.02296657472505893,0.03304403015539195,0.016624347536041636,0.003796946104576348
1180,0.00680990729533672,0.023252521882584254,0.0328307602939759,0.015726291136149335,0.003970505150453264
1181,0.009089414864702335,0.0249188026305823,0.036336765388880296,0.01611988577572322,0.003093133459873571
1182,0.013370720752475215,0.025926983490743002,0.045598580661748093,0.016094339853615632,0.0025138375193355157
1183,0.014476240455609394,0.0268604543107057,0.04721115877075166,0.015333092048429794,0.002896192563498011
1184,0.012701450132850843,0.02637949274775322,0.04670775186975832,0.014363686280222545,0.0034999678517757295
1185,0.01086260095169111,0.025923751536422502,0.04641872192019,0.013707445523178395,0.0041775558269116116
1186,0.012206337663098083,0.025006052069744534,0.04750991143976391,0.010740285584454431,0.003716561908295187
1187,0.014771923123874134,0.023027605919945033,0.04732776820350996,0.008277923366163736,0.0034939558917133316
1188,0.016968583693594906,0.021011198077317144,0.047151682673798,0.006062404164754114,0.0034362803163181465
1189,0.021279029736137534,0.020061862987648383,0.05021095591426009,0.005549371010030405,0.0035566458534544375
1190,0.024963123824178885,0.019476854640508624,0.05193370357522301,0.004829175964158872,0.003489760494294975
1191,0.028085682552411156,0.01767265892843881,0.057767832404502915,0.010182405203979396,0.00224619172997517
1192,0.027776454873305975,0.015985556980477947,0.057650668464385844,0.013852354513581714,0.0009221516695983676
1193,0.02622338237645458,0.01394933724976212,0.05563440211989995,0.01641520474906954,0.0008240599578566305
1194,0.027891983611672666,0.012104466563617656,0.05534541622673492,0.017411075323117597,0.001370171543686429
1195,0.027467659895413887,0.01095065324468178,0.0533916906067309,0.01821857830990854,0.0020155849378262667
1196,0.026008239925783116,0.010500129314137517,0.052083960813270415,0.018843901011054928,0.001698450726415045
1197,0.02724366086467135,0.01053928990792635,0.0544597188743891,0.019345036513003896,0.0014466049551214537
1198,0.026545079190566385,0.00996164031902428,0.05424205786989674,0.020028772553575765,0.001539585891978656
1199,0.02526871606462554,0.009732616321075683,0.05331671118647437,0.02059481953690617,0.0016083793711336788
1200,0.026351505214068833,0.00972481575878703,0.054025153546728454,0.020728629934264373,0.0018073560980731765
1201,0.030620988900810792,0.009944784205290396,0.05950698554911457,0.021491064664733727,0.0018119509089887277
1202,0.03402917331857306,0.010006740937785289,0.06253554958379348,0.021630193373540756,0.0021883106140617756
1203,0.036398992697316314,0.010272520007172692,0.06568861226354349,0.022343247816694372,0.0023368021656093845
1204,0.040733646485385404,0.009457119080579007,0.0686025038196869,0.022533226851016136,0.0029563614252350406
1205,0.04400317959008423,0.009090766090663267,0.07158886663763596,0.022826594494260038,0.0028782791462560434
1206,0.04766741420131507,0.007873933200123029,0.07291637342802612,0.022727114159517406,0.0035235781834567046
1207,0.04903741044958621,0.008152907240570535,0.07386962146984756,0.023024223592749703,0.0040029730400492685
1208,0.04732008577589563,0.008107295274317056,0.07061374785631232,0.02218428166152606,0.00450949485776734
1209,0.045425279282744035,0.00740434763630914,0.06435311690652441,0.01946993995238308,0.0054160539077485826
1210,0.044023159249233564,0.006879011088508417,0.059669613550598216,0.017193654125228563,0.005829110170311409
1211,0.04597526089524684,0.005425665376147024,0.06196866270860049,0.01688372549980216,0.004689837962893982
1212,0.04835246488733084,0.0026675402209915904,0.061185073143728445,0.014157959113540836,0.0030270366597305947
1213,0.04777706313934544,0.0009077442676054594,0.05687110592333237,0.011906392171343073,0.00259902995588737
1214,0.0479687476354023,0.0011661015967845377,0.05071701395940887,0.007519236448228851,0.001824638617246379
1215,0.048216123501668796,0.001564438264137639,0.045623073793231966,0.006151069869226274,0.0021254000985901473
1216,0.04852919765776852,0.0020016092411694296,0.041700411023299334,0.008701875172560053,0.002382821612046703
1217,0.042610409475302154,0.0019425785170937768,0.03469233772827708,0.01102694682396037,0.0030792889380200166
1218,0.036160161620411656,0.0017800005811779488,0.02822267305151259,0.01252039120238986,0.003879098335983331
1219,0.03114838658068105,0.0016248963937373652,0.023986406620453662,0.014996907299496378,0.004912781260127276
1220,0.026020228796799466,0.0017717692320247333,0.02101649152550951,0.02010704729472121,0.006177437926911986
1221,0.020198385395499226,0.0012068966119757815,0.01923386662881901,0.0211255845576199,0.007531256262675207
1222,0.014049421362912462,0.0011333428439605695,0.021681126950511557,0.021672128732275298,0.00830852972740915
1223,0.010649850284483718,0.0011913636852404496,0.02388457453403706,0.021848277147512075,0.008831005567363494
1224,0.005395465749975556,0.0009040981516619355,0.028462443961788222,0.021709941123445514,0.009236577259682103
1225,0.002139186452850416,0.001144776294612108,0.02783542564196864,0.02072997169344839,0.007711761183028652
1226,0.0034942486556080988,0.002122697258279999,0.028026919584741516,0.019042351573462048,0.007712850433542004
1227,0.0033483536012778245,0.003272017608183657,0.017551272989314064,0.01394355764427223,0.0054604762945249215
1228,0.004983428903934386,0.0041636665394268945,0.011223747820817184,0.008886333053235398,0.005048723423139583
1229,0.00504246758861536,0.004392739420326344,0.007103191521301659,0.005801915505931822,0.0037363892980413218
1230,0.0062994755058778384,0.003949758120976406,0.007313667537734205,0.004167300189825062,0.002764622577264728
1231,0.007407087337268868,0.003518985103317763,0.006984474807112932,0.003006159997654858,0.0025886308222376558
1232,0.0047717975303354886,0.004079251873433093,0.004771295952006159,0.00333823012088112,0.0020156025078285427
1233,0.004485747180565449,0.004460133549567817,0.006320576777847707,0.00539783139258281,0.00244540488266351
1234,0.0031683197353033835,0.004792936259649465,0.00932237263335949,0.00642604439429207,0.0017283606043382502
1235,0.002484335801373784,0.0049727819836601775,0.012721731727782154,0.007270986445720736,0.0014878072295527653
1236,0.0028872705229781603,0.005255379333230261,0.01625784028091773,0.008151092846940803,0.002097839430080562
1237,0.00538540685915145,0.005395059027188576,0.02117779738278257,0.00907100452217449,0.0030904351283735088
1238,0.005981802508066531,0.004810662206054702,0.019389770326465505,0.008051982098797992,0.0028728672737915704
1239,0.006415334406574379,0.005119213315949341,0.017905065475988014,0.006368656554930935,0.0028208561480862378
1240,0.005950048434121013,0.0048455109201483324,0.012506539471923123,0.0035696266897239635,0.002800660176551964
1241,0.006960483820961841,0.004411375977224189,0.011338264410835816,0.0030967954745337602,0.0029339662014785787
1242,0.009613084673073324,0.004910970209874559,0.01535375427945949,0.0037207381803342093,0.002075535265896119
1243,0.011876001727245228,0.005492579636583787,0.019497640152573065,0.0042155294052101345,0.0019310721838776853
1244,0.013399203299437676,0.007565355798622432,0.02401766345421801,0.004614422942458202,0.0020273775904190183
1245,0.015313256780853013,0.008952676755723215,0.02647655666026259,0.004611075358614451,0.0021367699283459476
1246,0.016585568151046278,0.009835509179151667,0.02790105228898876,0.005201424520978842,0.0023857414907392065
1247,0.01756144367710227,0.010459834943689558,0.029001763465391045,0.005173660286025727,0.0028972010838651113
1248,0.019397541342111222,0.010602610939835671,0.02946860707888983,0.005671873838146082,0.002944764633883179
1249,0.019464316242722827,0.010199247563561376,0.02744591533550106,0.006528974959211371,0.002590179563263651
1250,0.02189899949263598,0.010269084923494062,0.028065618719736757,0.007328612591025692,0.0028568256329483724
1251,0.023187082712365595,0.010310836579031852,0.028544812375546357,0.007707698957362243,0.0029409375439841483
1252,0.023141260675730132,0.010445452315854498,0.028312869845042676,0.007970283272157234,0.0029897529411662487
1253,0.02308965347718268,0.010546646404330942,0.028695261064563816,0.008343190726265725,0.0034783262178717106
1254,0.02234543452223767,0.010055649466695337,0.027086254302086443,0.008661586440327234,0.0034854364595574435
1255,0.02377501743035365,0.010400815321271939,0.02834216120553353,0.008168205499130698,0.0036072056849842673
1256,0.026698686855109715,0.010483051869141174,0.03288175258277831,0.006983663161406413,0.003957392401490488
1257,0.03020391139926744,0.010058026885052895,0.039700433186557936,0.004202104875861763,0.004729757633974148
1258,0.031574727558437585,0.01039059920927736,0.04338232225027236,0.002774923634583854,0.005157922632141911
1259,0.03287680207658052,0.01104566724616666,0.04954712404157408,0.0029608042771407223,0.0061584623978011505
1260,0.033834009784686064,0.010493563258187344,0.05206859382092851,0.003034588694771958,0.006818918477641437
1261,0.03278715667026711,0.009031980568717077,0.04989955829743911,0.0030354038292479423,0.006717464357473511
1262,0.030736816660544824,0.008416180786806856,0.04728703570309686,0.003180569177822561,0.00599374398586976
1263,0.028873849909572202,0.007548212404363941,0.04503022862613171,0.003314612419855109,0.005912093184952884
1264,0.027758667872908867,0.007176322519985248,0.04403929477747017,0.00358529483030582,0.005820881337853668
1265,0.026897193396801827,0.006865100536971035,0.04331986895049895,0.004726964021889323,0.005513603155450859
1266,0.027982100677510165,0.006672478638133737,0.044736420602704864,0.005708453146889847,0.004848950172606731
1267,0.02900154590177109,0.0065883347425692166,0.045515182775093234,0.006336304191351394,0.0042165266835531645
1268,0.030155886975730805,0.007221257746989287,0.047336107316857175,0.007025960490047011,0.0037445590763076912
1269,0.030195383323092666,0.008022975403028319,0.047909970346667184,0.00773345045531196,0.0029734774764999475
1270,0.029705037194874533,0.008440760342087336,0.04701395704046545,0.007662585752152056,0.002439366760284858
1271,0.028058667506416796,0.008143718186701192,0.04393891753042716,0.007330331149312853,0.0017835985126945688
1272,0.02661238547134015,0.007820429170713492,0.039904469954486765,0.005987116228198624,0.0014253457059871008
1273,0.026710141475592187,0.008793817716415851,0.04149295700871636,0.005740859011231887,0.0018369474568468176
1274,0.026825314250296644,0.009169484203968936,0.04203172127821761,0.006092526289081474,0.0018766318497190678
1275,0.02696351108704256,0.009672395582139918,0.043219327865055224,0.006554179567746184,0.001827189006764018
1276,0.026050746830433128,0.009509771587909742,0.041153166453614796,0.006313230226998075,0.0015486779768425195
1277,0.024478836581814833,0.008110261080641553,0.03532504249314868,0.004633502624209315,0.0019819845697086305
1278,0.02316757365632084,0.00710247620637531,0.0306879059159042,0.003360883213806094,0.0018903399262002723
1279,0.022106463991614898,0.006420257104202721,0.02754104925435098,0.002473342084416566,0.0018009576306642165
1280,0.020690159279871233,0.006025921977059093,0.024034993787508008,0.0018182248357750848,0.0018314189688849395
1281,0.018234178098057417,0.004551711350211496,0.01837545921558072,0.0009930700700400707,0.002365666407128825
1282,0.018122689117839343,0.004579967409470063,0.01870362204118564,0.0011524377116178136,0.00214808457857333
1283,0.017420765312816437,0.00482555931292863,0.019141528892753695,0.0009919814073879433,0.002001611411809497
1284,0.015233863261775999,0.004486114186220187,0.01616087355431739,0.0012499019025798627,0.0020998504140747726
1285,0.012060881584747787,0.004053539260662069,0.011893881846228952,0.0016504878671654126,0.002211285732419424
1286,0.010242293671192216,0.0036147794829655944,0.008818446883050668,0.002026694145580979,0.0023133688643271664
1287,0.010294755803229702,0.004128638358474226,0.01159832080727441,0.001563214683893004,0.0016883144989571983
1288,0.010331313417012105,0.004674574856483448,0.012119751157646816,0.002039939603173453,0.0016447131171911766
1289,0.01048282786153102,0.005159903605064387,0.013976440842386093,0.002234403709573271,0.0018625322038551353
1290,0.010136279091454254,0.005179427112219707,0.013654172500268716,0.0021936216162993668,0.0020936172721253577
1291,0.01074147561503439,0.0056860100592590265,0.016033199812797955,0.0028916979166656205,0.0018011616222269767
1292,0.011623464259949425,0.00624428949708078,0.017018487634481105,0.0027569035356656917,0.0023192187308933164
1293,0.012483470440726068,0.0070450249870535825,0.020065309785079977,0.002869663244785972,0.002208729867794454
1294,0.012222471507679118,0.0074307895467199195,0.023468180577705666,0.006081902163654516,0.0022669826403478206
1295,0.011442873098528197,0.007508385116508999,0.02394832781029387,0.007741799987301091,0.002744730392044368
1296,0.009993269129997847,0.007154968558307679,0.026162445472035806,0.011968709699705414,0.0029545019159752093
1297,0.009278494571034414,0.006982188459334627,0.028436480764687824,0.015985168774486493,0.0037219163916185015
1298,0.007913990003407019,0.006293254938333014,0.03205498169885496,0.022500080562553978,0.004416039427296194
1299,0.006078168123125745,0.005965902885990723,0.036976755181290726,0.03132284361366383,0.005577361059311413
1300,0.003852748662124726,0.005233599255678105,0.045419448575662075,0.04445104647035878,0.006408130905338503
1301,0.002153667002600225,0.004254058109239285,0.052633009229515255,0.05613200085588194,0.0072059821592062616
1302,0.0025409747775916084,0.00421635612983395,0.05808108720730654,0.0634156089313559,0.008208546307880942
1303,0.002313818435519232,0.004965174774570983,0.05990354038642104,0.06853322380934446,0.00959246982727058
1304,0.0029220348492061572,0.004450016928268084,0.06315594442839557,0.07362510727537695,0.010967565865650121
1305,0.0040230558739287195,0.005154134790353108,0.060689935849514265,0.07402663811962258,0.012176041304766565
1306,0.0042590985148620196,0.0059882624972087024,0.06319700975735075,0.07548406177578844,0.012346467287109182
1307,0.004606359426655388,0.006820527479844778,0.059677353746770544,0.06970491140572309,0.0115796795774005
1308,0.0054818692296346545,0.006641912954402574,0.06430270135350234,0.07754827989662554,0.01296541252132446
1309,0.0065446632866287754,0.006824384676992636,0.0668328756801756,0.08232897427493584,0.013811410551008643
1310,0.005261163075336822,0.0060953237712108,0.07402392136792395,0.08931718526646588,0.01475952447022187
1311,0.003824234268845036,0.005798757576402711,0.07932516551478068,0.09328822121263934,0.01286052005119421
1312,0.004506428513224227,0.006247116936797695,0.08148757302204301,0.09495990782458678,0.011402829762129751
1313,0.004506933701270304,0.006426208791095838,0.07902320383740118,0.09087777458342981,0.010560862677556418
1314,0.0036541349143679493,0.006058442689507486,0.07825593698523069,0.08968246512037124,0.010366112433389295
1315,0.003121477836329914,0.006862734836062084,0.07846796162037996,0.09182421204568854,0.010329611649137711
1316,0.0033867841685653647,0.005889283803251859,0.07766267131235356,0.09096579856922761,0.008975472652081337
1317,0.003828069433911644,0.010249122078734416,0.07361545753347624,0.08642482239685371,0.00755003883910289
1318,0.004683896435799674,0.01183226652081895,0.07666380592874457,0.0859938133229764,0.005012780498701234
1319,0.004427361224642973,0.012178888816454963,0.072623092167457,0.08093431146344582,0.0050246495032880605
1320,0.0044707732628095275,0.012582919258087001,0.06787535000138221,0.07522341932615802,0.0050096995464662146
1321,0.0035439600537144227,0.012358979375695857,0.06169883412798247,0.07078107461044505,0.004799906300986598
1322,0.0034879616176140965,0.013219732137020261,0.05827448176255817,0.06386880011640413,0.004077723058399778
1323,0.0024494197338708426,0.012275085603555674,0.04831586615544684,0.05426079847531636,0.003995288957910314
1324,0.0030596650221025082,0.009191381774185573,0.04758841720254267,0.04927313616176668,0.003476929200577156
1325,0.0030176840382860177,0.009830890866268894,0.044578649763597746,0.043850125497791805,0.0026340040589848995
1326,0.004134354754213167,0.010527894697573198,0.04245399024873273,0.03813892878971679,0.002442189493081353
1327,0.005631383084375732,0.007095724167721422,0.038967760722814444,0.03414058130978095,0.001688490106531993
1328,0.006896206468203116,0.004532671620328131,0.038548331880953496,0.03121045080001969,0.0014738861628319257
1329,0.007798414076207248,0.004038876099886048,0.03765317246001254,0.028181642095557995,0.0017876309358714267
1330,0.00883983020490424,0.0038238558328251315,0.03793143302904893,0.025752347145565277,0.0026274010655978172
1331,0.009875551544776517,0.005008517509575441,0.03749172119097308,0.024745310770415436,0.0033478688088653934
1332,0.01067353389520418,0.003951055392693546,0.034617423546369604,0.02206945699113727,0.003676879933164727
1333,0.011158346418117688,0.004134108960165005,0.03171883668187889,0.019974199964058057,0.0038197530233702293
1334,0.01216098192580656,0.004437715995145833,0.0294069784665925,0.017864899396375946,0.003788922460528988
1335,0.013423032773660422,0.0056462685483403925,0.02614356763422544,0.015462217254132956,0.0034324840344675815
1336,0.014301254786862455,0.004582463927741959,0.026025881171540286,0.0118695576539896,0.00375197017958297
1337,0.015335109351125038,0.00319456683282842,0.02604550214815278,0.009631765805977644,0.004388452369874138
1338,0.017972561085214844,0.003868785558816149,0.028121916366170358,0.007930869046814365,0.004562370184669696
1339,0.02075655195156506,0.004076093381836434,0.02885608659795667,0.005766354127350294,0.004586296470591277
1340,0.02259892542147456,0.004220456632024691,0.027578677580487442,0.003907954337726778,0.004877133006022967
1341,0.023259969176860507,0.004753178489183821,0.02585077493016576,0.0038584614995673763,0.0027103215681279313
1342,0.023461211819226068,0.004632825786997252,0.02511873427501017,0.004044791520310699,0.0020032436241030904
1343,0.02262041856512054,0.004074864116046149,0.021555921491871743,0.002809476736644112,0.00218449176735131
1344,0.021278022889882744,0.004543427476202881,0.018345088826055487,0.0037894015346841997,0.0020988355059898124
1345,0.020348209707383928,0.004434056753022851,0.018010276655716653,0.004598472854507654,0.0020203226433976647
1346,0.018656424594286288,0.0047997079599613295,0.016386133739259862,0.004834733110896834,0.0023528526209639325
1347,0.013440882727235799,0.004948782238516845,0.00958413187730412,0.003603930371998104,0.002504057227970017
1348,0.011515340481199988,0.00479496774546839,0.012852215749092474,0.004349330824145114,0.002991426657212444
1349,0.011605380272244552,0.0035234463520746654,0.013884091003694652,0.006113344863222014,0.002787386479043251
1350,0.01158908951372758,0.0024965618112705187,0.01388434423866102,0.00820505937059781,0.002927890085393517
1351,0.011805452482790683,0.0017277470620253772,0.010947713549586216,0.008146022938365876,0.0027197613095864327
1352,0.00943015875366796,0.001355813173355331,0.010061590731412879,0.008296014536062962,0.002978174230551373
1353,0.00993058991939223,0.001417080964182012,0.007623226675016577,0.008618989192397938,0.0034043620288021046
1354,0.008878876132780116,0.0019620325533377266,0.005897879914314942,0.0084853971155497,0.003262436021791413
1355,0.007664310160851677,0.0017732202723298185,0.006677650831248105,0.008398369903142947,0.0033053111585528566
1356,0.007404108564539417,0.001941358331039502,0.007369369345077666,0.009028688598044093,0.003907992996709492
1357,0.008165460258814261,0.0018762886224785828,0.007308204070213278,0.01005734221567992,0.0037259798214346364
1358,0.006280852282790295,0.0026465673433720173,0.015159162146385019,0.013970904397147847,0.003690293764212724
1359,0.005797609437842036,0.0027648949240716473,0.015330735247144086,0.015488886430789536,0.003877797604654818
1360,0.005299168056688605,0.0024883879381212663,0.01278288056098783,0.014249521579435978,0.0039521298625360525
1361,0.005164098554827763,0.002139422443186493,0.009242765640108508,0.0144587265961362,0.003992777794836834
1362,0.0035200979089117304,0.0022278499188984487,0.012322102597292878,0.01497214076833934,0.003666811912609783
1363,0.0020067281182798414,0.0022368669994789737,0.013708529541563819,0.013902489373750026,0.004251209588526106
1364,0.0009181180976895083,0.0021621004857433506,0.0128154789677589,0.009983614704625823,0.004338576440921694
1365,0.0009569256380835348,0.0021524040678700105,0.01171524914310946,0.007453196102061657,0.004378843149973082
1366,0.002257459366934004,0.002515134531411755,0.012357301514772656,0.004025026095671663,0.005286516776412671
1367,0.003139068310996005,0.003058806032808855,0.014274096066207062,0.002324945830530297,0.007420291847321484
1368,0.00410827785209822,0.0051795266498617315,0.018885558631967687,0.0013981328820600256,0.010205776495835747
1369,0.005765008892084671,0.006680490599047513,0.02341622000347295,0.0012862042736042634,0.012068488005773523
1370,0.006894600819135924,0.007188118436003892,0.02613923478225567,0.0017053676467744343,0.01315023551622075
1371,0.008161417234076783,0.007982615673380137,0.03384663415103495,0.00369675442526445,0.014339955289648544
1372,0.010167866383841083,0.008518734118707972,0.04011415210921774,0.00659532408389572,0.015227232273682117
1373,0.011966475921713708,0.008862781954548732,0.04484463936597271,0.008610889987950874,0.015918078716330178
1374,0.013913700506995105,0.0086320342679127,0.04724631792479558,0.009204995205986648,0.016023882066094872
1375,0.01511527930688305,0.008110870117010683,0.0475094342479165,0.00917517313342687,0.015926198335243103
1376,0.013564166540623285,0.005673050310348871,0.03916183664030912,0.007236913563610388,0.013762370736313354
1377,0.012783352075757398,0.004113499291520949,0.03371740253029753,0.005746925392001826,0.012211528686848688
1378,0.013993192849068678,0.0030906598100551587,0.0307677888428927,0.0047564642879359,0.00979698636275715
1379,0.015045397020575143,0.002380837146684697,0.02887046749330675,0.0046215310934558974,0.007683008360975387
