step,dSI,dConsensus,ownAccepted
825,-0.022103151725832947,-0.002960405689683457,0.5833333333333334
826,-0.02728072967452863,-0.004855076050444536,0.75
827,-0.035087053715528456,-0.005406203672474202,0.16666666666666666
828,-0.029298020275590583,-0.007747267768375258,0.4166666666666667
829,-0.02325722679232126,-0.003932979038457512,0.25
830,-0.025614544956205316,-0.0010057910170808086,0.5833333333333334
831,-0.011999092555214946,0.00582029277288965,0.5
832,-0.005288075074812187,0.0027002874973104107,0.4166666666666667
833,0.011003339930450981,0.002417844675072407,0.5
834,0.01577970606641969,-0.00027202927976925927,0.5
835,0.027657071842684927,0.00033381746302429033,0.5833333333333334
836,0.034931551485182726,-0.006563846046391107,0.5
837,0.023123432139201452,-0.0022541247103601615,0.5833333333333334
838,0.024605338656953038,7.401143746855268e-05,0.6666666666666666
839,0.02003060342801234,-0.0005058877933023243,0.5833333333333334
840,0.014043844974476588,0.0013045964366521056,0.5
841,0.007604300135114456,0.005026309322397706,0.5
842,0.003090781527739154,-0.0012716312220212873,0.3333333333333333
843,-0.009787702731544473,-0.003079138639106554,0.5833333333333334
844,-0.02631157736779337,-0.008870352188328726,0.6666666666666666
845,-0.0216322486545359,-0.006674997176573724,0.75
846,-0.022621587622715603,-0.004639118524303819,0.4166666666666667
847,-0.008241174009438565,-0.01121248206571862,0.5
848,0.008417120285479682,-0.02268754817551269,0.3333333333333333
849,0.007648024138708599,-0.005602611615251622,0.5833333333333334
850,0.0025726611890138176,0.007512826999189516,0.4166666666666667
851,0.009145661368523956,-0.002079909600334214,0.3333333333333333
852,0.006096861683204248,0.0023319277048810413,0.4166666666666667
853,0.008722487831667597,0.011887372831946656,0.3333333333333333
854,0.008445144110347233,-0.0031149113503054645,0.6666666666666666
855,0.006647496920556777,0.014443571803560136,0.5833333333333334
856,0.009587850340318116,0.0027431970500717364,0.5
857,0.009373103023634028,-0.001655139775445932,0.75
858,0.0066282689223400625,-0.005468890769587902,0.5833333333333334
859,0.0075582677677291975,-0.0011960228154255705,0.4166666666666667
860,0.006672995038033369,-0.001051289733414976,0.5
861,0.008864676695008664,0.005820981854307967,0.4166666666666667
862,0.011409763622712593,0.00433940791883903,0.5
863,0.01025850951535573,0.010657412661149659,0.6666666666666666
864,0.0077506268004252366,0.0016678367428097252,0.5833333333333334
865,0.007680616471858183,0.011640779290250564,0.3333333333333333
866,0.008654874321230096,0.011011304243773118,0.8333333333333334
867,0.007637926850612246,0.005968426973897188,0.6666666666666666
868,0.007507130478119915,0.005878053826107084,0.5
869,0.009882893811165352,0.0019954626713777485,0.5
870,0.00535245831040725,-0.004542834975048828,0.5833333333333334
871,0.00637686236690807,-0.005216188641397945,0.75
872,0.0003421177103254865,-0.005859903377792127,0.5
873,-0.0022786999024976737,-0.0033829724309861163,0.5833333333333334
874,-0.008567602012822731,-0.004883828461128255,0.5
875,-0.012470959085748837,-0.003356407729982146,0.6666666666666666
876,-0.00757886481599826,-0.001670467378104394,0.25
877,-0.004778418791886997,-0.001508001458637931,0.6666666666666666
878,-0.006229679635307174,-0.004991585312364525,0.6666666666666666
879,-0.0031673997823833586,-0.0012720743080681812,0.16666666666666666
880,-0.0002687272339328602,0.00018574475451498332,0.5
881,9.776885461305433e-05,0.001619169628684933,0.25
882,0.005017157389722564,-0.0022112047577337174,0.5
883,0.0060570950420865315,0.007689021854628486,0.5833333333333334
884,0.0055513756717645675,0.002580590636263931,0.4166666666666667
885,-0.0004135117671046444,0.001528222413428237,0.5833333333333334
886,-0.0003363523429418073,0.010854879779555496,0.5833333333333334
887,-0.0007386744514895441,0.007297789720541237,0.4166666666666667
888,-0.001125089979654122,0.003994517137210556,0.3333333333333333
889,-0.0037683929437097954,0.0031296014778855867,0.4166666666666667
890,-0.004500521684003722,1.0735658892774107e-05,0.5
891,-0.001132933596972067,-0.0005747152186191881,0.5
892,-0.0048462559190824055,-0.0016032663460049657,0.4166666666666667
893,-0.004523465964486421,-0.0014540160546665,0.4166666666666667
894,-0.0004990542036416024,-0.0005110932630172073,0.5833333333333334
895,0.000839853415696525,-0.007282560463940248,0.5833333333333334
896,-0.002948308125114476,-0.008026949633372494,0.5
897,-0.004127371691761121,-0.0074123788882476905,0.5833333333333334
898,-0.007320689494083173,-0.013646379236190345,0.5
899,-0.010859334841519222,-0.005416912415959883,0.5833333333333334
900,0.0014206826331288984,-0.005938382852437669,0.5
901,-0.0006449130212444106,0.0009494975669265682,0.5
902,-0.0056794443337134515,-0.0007660721769063433,0.5
903,-0.0051467159898793136,-0.0021538928121895146,0.5
904,-0.005564624603200748,-0.0019517433449774853,0.75
905,-0.00577054469016101,0.0010553456011589836,0.3333333333333333
906,-0.005563330771663304,0.005966186537028087,0.5833333333333334
907,-0.007800437801863291,0.004703753366248527,0.5
908,0.006056199557385132,0.015242798455371083,0.5
909,0.005656119018926468,0.01071030412703094,0.5833333333333334
910,0.005046304390742921,0.008138458099800341,0.6666666666666666
911,-0.0003463154801002973,0.0054864933840273605,0.5833333333333334
912,-0.0019342016789285859,-0.0017409877958362548,0.3333333333333333
913,-0.0009986949816180358,0.001709497522464008,0.3333333333333333
914,-0.008285560733633368,0.0038273080285391886,0.4166666666666667
915,-0.0076076835708004525,0.00855667894883263,0.25
916,-0.011069438027193332,-0.0007577948199542056,0.4166666666666667
917,-0.006424684609965772,-0.00011326163109600582,0.3333333333333333
918,-0.0024541635137046067,-0.0013120354796124414,0.16666666666666666
919,-0.0032559335326582625,-0.005387067119966053,0.4166666666666667
920,-0.006424338533633796,-0.00998444659266539,0.5833333333333334
921,-0.003410716560052244,-0.004694391182323649,0.5833333333333334
922,-0.006034506157701472,-0.006427179915706186,0.3333333333333333
923,0.006290716465376924,-0.0097076461795122,0.4166666666666667
924,0.009398591748805344,-0.011901023106723951,0.5
925,0.010241378000566256,-0.008607971305656622,0.3333333333333333
926,0.011818808759991589,-0.0033254620737830803,0.3333333333333333
927,0.011204869603916418,0.0037138017512183415,0.3333333333333333
928,0.015027125815273601,0.004183486653612485,0.3333333333333333
929,0.021255460293388564,-6.572573317144281e-05,0.6666666666666666
930,0.008833153027000107,-0.0005594954304203986,0.5
931,0.0046976979593526995,0.006013632444093736,0.75
932,0.004524164343143289,0.0010916469340451617,0.5833333333333334
933,-0.0002382370346336963,0.008531391646908195,0.4166666666666667
934,0.0011659534909583547,0.002434044889044163,0.5833333333333334
935,0.0008867335964572917,-0.001290863748331562,0.6666666666666666
936,0.001769075664519254,0.0010431871122000412,0.75
937,-0.00014471623698104433,-0.0010074720851401587,0.6666666666666666
938,-0.00021735038173829416,0.0025359754496390523,0.5833333333333334
939,-1.0856952909911918e-05,0.0013557055202150746,0.5
940,3.1642324621994344e-05,0.0017824237909019487,0.5
941,-0.00042506804915513435,0.003375119835477785,0.6666666666666666
942,-0.0001291698340916229,0.004375917962691409,0.5833333333333334
943,-0.0011632971047031704,0.005162802516892036,0.4166666666666667
944,-0.0029443258495248648,0.004059547942029106,0.4166666666666667
945,-0.003164687229940085,0.005122049668975715,0.3333333333333333
946,-0.003730758194222611,0.0036838437274821557,0.6666666666666666
947,-0.004785015799444671,0.005077441275648818,0.4166666666666667
948,-0.006862477703438341,0.004318211328669292,0.25
949,-0.007321137786083981,0.0036463130959286695,0.5833333333333334
950,-0.009817068620536403,0.00022188581938705743,0.4166666666666667
951,-0.008084585278112852,-0.0005875224647256304,0.25
952,-0.007501351113769576,0.002186249156442606,0.6666666666666666
953,-0.0018966591037202403,0.00034696309742413895,0.4166666666666667
954,-0.0006145296451023167,-0.0009996481631590309,0.5
955,-0.00032595968667684105,-0.00019344697043184705,0.5
956,0.0001634345087299279,0.0002131371744682831,0.5
957,0.0005806655712816226,5.5565755829392605e-06,0.5
958,0.0021232500875170333,8.744507039305013e-05,0.4166666666666667
959,0.002683788113513256,1.5445160174892662e-05,0.5
960,0.0007613761950948187,-0.0009775684599237916,0.25
961,0.0015181042181351967,0.0010127187575602473,0.5833333333333334
962,0.0007788479587894914,-0.002919203617810689,0.6666666666666666
963,0.0013464090908258581,-0.002174127871425823,0.8333333333333334
964,0.0018250126378710763,-0.0018660029882788863,0.5833333333333334
965,0.0019701119118469834,-0.000553854071161424,0.3333333333333333
966,0.0015514552210969164,-0.0010275335315046707,0.9166666666666666
967,0.0011041240448793992,-0.0012408022034112716,0.5833333333333334
968,0.00032116478574146606,-0.001337653576728056,0.6666666666666666
969,5.1161540398275696e-05,-0.0024488161241009777,0.5833333333333334
970,-0.0002180588049653561,-0.003044272719275256,0.5
971,-0.0007440450791154444,-0.0028393230530021664,0.5833333333333334
972,0.00020948805169906012,-0.0019715859843632676,0.5833333333333334
973,0.0002849240582410706,-0.003368346611316969,0.3333333333333333
974,-0.00021232819033157693,-0.0026005025964220036,0.6666666666666666
975,-0.0004588919352166154,-0.001768333510860343,0.5
976,7.034712869896653e-05,0.0007648957677763501,0.5833333333333334
977,-0.00042176038735359617,0.001946074329812162,0.5
978,-0.00039730272734269284,-0.0007584532293204811,0.6666666666666666
979,0.0001982118736336321,0.0013669411757126872,0.5833333333333334
980,-0.0008558538302021838,-0.0008550741055727085,0.5833333333333334
981,-0.002841907690249418,0.002777967916693281,0.5833333333333334
982,-0.0030829299455040204,0.0016822637784765458,0.5833333333333334
983,-0.0014693682959711352,-0.0009901136305948313,0.5
984,-0.0005916860957414135,-0.00279972494187202,0.3333333333333333
985,-0.0020891822452218747,0.008713776243969493,0.6666666666666666
986,-0.002926150246898166,0.0038698324851311056,0.4166666666666667
987,0.00017664668210142417,-0.0008205455365095827,0.8333333333333334
988,1.484555860872816e-05,0.00141000650560483,0.75
989,0.00304492134369568,-0.0012981878569778033,0.25
990,0.0015683071866889238,-0.001948153347313802,0.6666666666666666
991,0.0030328106417288245,-0.004194535753750339,0.5833333333333334
992,-0.001488640922929561,-0.005104052105687607,0.3333333333333333
993,-0.003916797758273351,-0.002290057052329595,0.4166666666666667
994,-0.002393008706553188,-0.005779509351964589,0.5
995,-0.0004977368756151901,0.005713216394344761,0.5833333333333334
996,-0.003416491348278964,-0.00035339259251153274,0.3333333333333333
997,-0.0019374025659520584,-0.0037416003643367525,0.4166666666666667
998,-0.002178042086340195,-0.004657933144586672,0.3333333333333333
999,0.002321409849249806,0.006372503412618837,0.4166666666666667
1000,0.005495065501988898,0.003237879505259268,0.5833333333333334
1001,0.005792716542915068,0.0022612396336868386,0.5833333333333334
1002,0.00018912014560070375,0.002000621493971368,0.5833333333333334
1003,0.0017885162087671325,0.0033031582348063506,0.5
1004,0.0032485577216687656,0.0018484268714232975,0.5
1005,0.00514771031559258,-0.005385820502832258,0.5
1006,0.006049790290255523,-0.001253009608974812,0.5
1007,0.0045886558552337975,-0.00731414129141348,0.5833333333333334
1008,-0.0004284694248280115,-0.008759450726933035,0.6666666666666666
1009,-0.0032757617766339584,-0.008702275527218728,0.5833333333333334
1010,-0.005910147057112162,-0.005354883682328469,0.75
1011,9.45600345002758e-06,-0.004022037903733562,0.5
1012,0.0007952947238319871,-0.013548674810147356,0.75
1013,0.0025384240729594185,-0.0069162898928988885,0.75
1014,0.003561418074479137,-0.00475318173542205,0.75
1015,0.004979762677703253,-0.007308644035860808,0.5
1016,0.0005920950519548348,-0.0005235040660202991,0.6666666666666666
1017,0.002355179556878001,-0.00047626618561664134,0.5
1018,-0.0018049527127149783,0.002913114844134142,0.5
1019,-0.0022588539410915895,0.0010534957704522487,0.5833333333333334
1020,-0.0028540826480751105,0.0054894714386446095,0.5
1021,-0.0013917245270023508,0.015025496446608935,0.5
1022,-0.0054066449140469834,0.00854779608109278,0.3333333333333333
1023,-0.0032962703020715245,0.00719662794750374,0.4166666666666667
1024,-0.0029976739309303577,0.00745589665531625,0.6666666666666666
1025,-0.0008515651878450344,0.004314818523343269,0.4166666666666667
1026,0.0024378819488169077,0.00029478867645506827,0.5
1027,0.0012985783853392875,0.002804626162865677,0.5833333333333334
1028,0.005136409798315936,-0.0026804628317353084,0.4166666666666667
1029,0.0035101960025268053,-0.007414287462925665,0.75
1030,0.00182539292926782,0.001956090561808546,0.6666666666666666
1031,0.001681243078987954,-0.000989516079849282,0.4166666666666667
1032,5.323136647372717e-05,-5.322392372957412e-05,0.3333333333333333
1033,-0.0012194990505665637,-0.0007626817527283171,0.3333333333333333
1034,-0.004108291670952835,0.0035170727741232082,0.5833333333333334
1035,-0.003782445701306351,0.001693201269850739,0.4166666666666667
1036,-0.007316438717005547,0.0008720778403610274,0.5833333333333334
1037,-0.005099754603862495,0.0021200293807788467,0.6666666666666666
1038,-0.005062190662141359,0.007442334276700456,0.5833333333333334
1039,0.0013075547869423425,0.002970932385173188,0.5833333333333334
1040,0.0002415880945303058,0.001487715158734802,0.5
1041,0.007618892590783817,0.00880992249995308,0.3333333333333333
1042,0.007687174225602139,0.004307800835565939,0.4166666666666667
1043,0.0008710524967827371,0.0012044601037962167,0.5833333333333334
1044,0.0014521791815722367,-0.0007453349227603961,0.3333333333333333
1045,-0.0025625138739734745,-0.003541905434104905,0.3333333333333333
1046,-0.0006309478436242836,-0.003004720395133951,0.75
1047,-0.007557466473844476,0.004325409595056096,0.5833333333333334
1048,-0.005579111998570002,0.0007105068142306339,0.5833333333333334
1049,-0.004134359742018358,0.0014336061618977,0.6666666666666666
1050,-0.008965882153941071,-0.0015246185058666803,0.6666666666666666
1051,-0.006756585869278427,0.0005167767252908288,0.5
1052,-0.011394816452185152,0.0011303287580561967,0.6666666666666666
1053,-0.018692472265573846,-0.0020007856174227875,0.75
1054,-0.013917123069648582,-0.00700029098796166,0.5
1055,-0.0012853593676434016,-0.004889598716434632,0.5833333333333334
1056,-0.01683987740939279,-0.0054384184842168224,0.6666666666666666
1057,-0.01492469618154719,-0.0046326463614513825,0.6666666666666666
1058,-0.020334472479629315,0.006009453768824662,0.6666666666666666
1059,-0.008524291374748453,0.004757375775306984,0.5
1060,0.0003033838834319985,-0.006126517080185019,0.6666666666666666
1061,-0.008799608500014702,-0.002110685996893095,0.6666666666666666
1062,-0.010755713504907205,-0.001291711905058714,0.6666666666666666
1063,-0.006968052193916334,-0.002242977364515135,0.25
1064,-0.01009904451227892,-0.0009286471901485427,0.5
1065,-0.007016660150098696,-0.0012801013772183276,0.6666666666666666
1066,-0.0017731874060544727,0.0007803479073716721,0.4166666666666667
1067,0.004682785066455743,-0.0020427396502379243,0.16666666666666666
1068,0.010806755194890097,0.00268759834236876,0.4166666666666667
1069,0.018045597993474508,-0.0014726334689497932,0.6666666666666666
1070,0.01627454025691411,-0.002630195710977345,0.25
1071,0.00431901648132373,0.001996042839702927,0.5833333333333334
1072,0.008644359355405293,0.0001401561472679063,0.6666666666666666
1073,-0.007832628625385493,-0.0027283174643319076,0.3333333333333333
1074,0.004751073648667596,-0.005666633616387061,0.6666666666666666
1075,0.0006126442374060626,-0.00023489967294911795,0.75
1076,0.014394686263665834,0.006102176996756908,0.8333333333333334
1077,0.01696657967167756,0.008461839395445743,0.4166666666666667
1078,0.020071249408054426,0.0022027147557702412,0.5833333333333334
1079,0.020961060673700963,0.005600226297124353,0.4166666666666667
1080,0.01554708619265445,0.01186450721734692,0.75
1081,0.015340366113841408,0.0037511533573067793,0.5
1082,0.020738636737198973,-0.0017218315525502207,0.75
1083,0.016591643316546095,-0.004024709721422443,0.75
1084,0.01846116442199125,-0.0024985798875752385,0.5833333333333334
1085,0.012106228313741862,-0.007769256182027245,0.75
1086,0.0079493842438663,-0.002414719119572436,0.5
1087,0.006446073167413561,-0.005459105602123651,0.4166666666666667
1088,0.0077702892134685715,-0.0022547737776368,0.5833333333333334
1089,0.009772862411043137,-0.008391822292541306,0.5833333333333334
1090,0.011811016602399018,0.003156843077863425,0.8333333333333334
1091,0.0025124130078837217,0.002141948650413098,0.5833333333333334
1092,0.001501022395608102,0.004242374263093995,0.5833333333333334
1093,-0.00014693761547844111,-0.002296362123919097,0.8333333333333334
1094,-0.00044997677846726297,-0.0015891262514602141,0.5
1095,-0.0018549216550402352,-0.0011432413675052718,0.25
1096,-0.0003533229312131329,-0.0007110089726972893,0.4166666666666667
1097,9.95734475494429e-05,-0.0006730037372929676,0.6666666666666666
1098,0.0035843858296631947,0.005902698850553199,0.5
1099,0.006636774568794163,0.0038645812756688998,0.5833333333333334
1100,0.005091183243164164,0.001976329466464557,0.5
1101,-0.0010327966975865004,0.0026364408386589044,0.6666666666666666
1102,-0.0020153942284269664,0.0024335830914617974,0.5833333333333334
1103,-0.0019501826295736102,0.0027717013873132866,0.6666666666666666
1104,-0.000320790305626123,0.0012834420206717099,0.6666666666666666
1105,0.0008460554728363379,0.0015246987137468853,0.75
1106,-0.0008242713747209548,0.0026783784622338024,0.4166666666666667
1107,0.00020583600100157473,0.004402233311930961,0.3333333333333333
1108,-0.0011343186701436765,0.0054968688591822785,0.5833333333333334
1109,-0.0009626260119280546,0.0007752249190454844,0.5833333333333334
1110,0.0001282276426780582,0.0016444983546673182,0.3333333333333333
1111,-0.0020890866716108216,0.0003370481745658997,0.5833333333333334
1112,-0.0033679380328146824,-0.0019034620751651767,0.5833333333333334
1113,-0.006019752415877405,7.614033696367688e-05,0.8333333333333334
1114,-0.005635626862322006,0.0010301412457581968,0.5
1115,5.684730732130605e-05,-0.0026828872505169944,0.5
1116,-0.0006329595045625099,0.001664018040047781,0.5833333333333334
1117,-0.004286515104218448,-0.00468399565830536,0.75
1118,-0.0010643227879622297,0.005938993219451035,0.4166666666666667
1119,0.0015310996635492236,0.001764138252827935,0.5833333333333334
1120,0.0029813549819991216,0.0018387813845320998,0.5833333333333334
1121,0.0017717186689545177,0.0011201391987015752,0.4166666666666667
1122,0.0011495693804691083,-0.00015857330766333387,0.5833333333333334
1123,0.00036167692670024953,-0.0002923041247279901,0.5833333333333334
1124,0.000680863326017365,0.000504835516743463,0.8333333333333334
1125,0.0020814559179884173,-0.0030066676297157593,0.5
1126,0.0006355491749806726,6.562939179835063e-05,0.6666666666666666
1127,-0.0003876194680712264,0.0014187915692731913,0.3333333333333333
1128,0.0005166393746326806,0.0004232144776945243,0.5833333333333334
1129,0.001367669208552737,0.0016936879901031808,0.5833333333333334
1130,0.001257325546214938,0.0009816980725105909,0.25
1131,0.0012751555840048168,0.0013270183160676366,0.6666666666666666
1132,0.001646544617702278,0.00042953494988400936,0.5833333333333334
1133,-0.00013816605685103753,0.0008965596343563894,0.5
1134,0.001509973512072373,0.0023973624900060597,0.6666666666666666
1135,0.0005191308865330757,-0.0002945977558698744,0.6666666666666666
1136,0.0010390250873488032,-0.006193232425134018,0.5
1137,-0.001674794824160275,0.0014310173845026317,0.5
1138,-0.002799536624820307,-0.00040939102561770874,0.3333333333333333
1139,-0.003935580266903059,-0.0019279504029497193,0.5
1140,-0.0043313698122709006,-0.0020167834177929615,0.6666666666666666
1141,-0.006517752205281474,-0.002293346060011981,0.6666666666666666
1142,-0.007052893048814994,0.0033082623771213382,0.5833333333333334
1143,-0.006752578800500554,0.0011924100387597748,0.5833333333333334
1144,-0.006385992373531092,-0.0019724148678974397,0.5833333333333334
1145,-0.005475231634021915,-0.0004477722391370666,0.6666666666666666
1146,-0.006132201307402246,-0.0027117087913996166,0.6666666666666666
1147,-0.004082581936905851,-0.002316721617648695,0.6666666666666666
1148,-0.00213423948414442,-0.0020278794863841133,0.3333333333333333
1149,-0.005073471701532263,0.0006183009548721315,0.3333333333333333
1150,-0.006171785106938675,-0.0017148859708224576,0.5833333333333334
1151,-0.0025748478165197597,0.0021533655687992993,0.5
1152,-0.0037043248486062774,0.002852206421247283,0.4166666666666667
1153,-0.004037268252854276,0.002436836972695797,0.4166666666666667
1154,-0.002317335966424879,-0.0003647630084148792,0.5833333333333334
1155,-0.000454745565040493,-0.001684058562301601,0.4166666666666667
1156,-0.0026899314287472296,-0.0031963933682415194,0.6666666666666666
1157,-0.0022375580269623496,-0.00642184847133001,0.5833333333333334
1158,0.00026000230515363376,-0.0028194939183123213,0.8333333333333334
1159,-0.005972167586889399,-0.006794192069523543,0.5833333333333334
1160,-0.002502566685233585,0.0015403017501912494,0.6666666666666666
1161,-0.0016213585952106295,-0.0043749493542792105,0.5833333333333334
1162,0.0005104600233929816,-0.006211837399165018,0.5833333333333334
1163,0.0010502540994824505,0.0008020831145195319,0.6666666666666666
1164,0.002738099745214273,-0.0023530201505804994,0.25
1165,0.0012005688378982082,-0.0043358853761491616,0.5833333333333334
1166,-0.0012203793450705769,0.003314313115080151,0.5
1167,0.00012765461381494814,-3.955255407024656e-05,0.5833333333333334
1168,-0.0005320147478051207,0.0004228853222693711,0.75
1169,-0.00017720749922100118,0.0024808318473614043,0.5
1170,0.0007561727998959961,0.0030378087510548866,0.5
1171,0.0016717591273949044,0.008829443401475534,0.4166666666666667
1172,0.0009378971743976746,0.0052081008773671,0.5833333333333334
1173,0.0010493838902344982,0.0036980764431067763,0.6666666666666666
1174,0.0009430078399164654,0.0044858537446938185,0.5
1175,0.000506915725884155,-0.0005688536795899929,0.5833333333333334
1176,0.0014004062270852695,-0.0049211944584487575,0.5833333333333334
1177,0.0010994926664712236,-0.004817897099809101,0.3333333333333333
1178,0.0006290743788367423,-0.0022971397129616304,0.5833333333333334
1179,0.0024224039692316013,-0.0014729461285995765,0.5
1180,0.0015485955065771273,-0.0022160646221004994,0.8333333333333334
1181,0.003138598379500044,-0.003347288735751129,0.6666666666666666
1182,0.0016628552287452452,-0.008409227194490517,0.5
1183,0.004529029438081191,-0.0018289019700563312,0.5833333333333334
1184,0.0037646556882168594,0.0008958506430417392,0.6666666666666666
1185,-0.00020380112462928257,0.0017799762697571434,0.75
1186,-0.004973828617271386,0.00407142212544522,0.75
1187,-0.00566876583657296,0.0019034647437791092,0.5
1188,-0.0020941350047588756,0.003099992452914383,0.5
1189,-0.008244259330412859,-0.003060551995683307,0.3333333333333333
1190,-0.008618120498349313,-0.0020695476311545784,0.6666666666666666
1191,-0.009307756245697407,-0.006613588130087857,0.6666666666666666
1192,-0.00986852163534487,0.001987937726279534,0.5
1193,-0.002402182404713136,0.0017864306968972449,0.5833333333333334
1194,-0.006719355097918729,0.00012202224525451114,0.5
1195,-0.005473841738017062,0.0013820039146637299,0.6666666666666666
1196,-0.00951546694792201,0.0011944141629771678,0.5833333333333334
1197,-0.008031274063635685,-0.0021136192831669337,0.4166666666666667
1198,-0.007378966048005087,-7.325403672312689e-05,0.5833333333333334
1199,-0.008621067468943125,0.0012885209809502891,0.5833333333333334
1200,-0.0031535367183015742,-0.0010335240675020396,0.6666666666666666
1201,-0.0010604653898568517,-0.005894806140515689,0.5
1202,0.003614884147433805,-0.004251482993486074,0.5833333333333334
1203,0.0022521853023542795,-0.0038413695490737113,0.5833333333333334
1204,-0.0054148893027550216,-0.0037009613188080256,0.75
1205,-0.007741430744273313,-0.0028989748643387463,0.5833333333333334
1206,-0.0076368988773187945,-0.0019643358475925398,0.6666666666666666
1207,-0.008217307602782942,-0.002465574361530511,0.8333333333333334
1208,-0.006582319354763157,0.0024685570468514855,0.75
1209,-0.005175590053195414,0.004124567149364176,0.75
1210,-0.0006410281474708938,0.004952237442548719,0.5
1211,-0.0012772794713539898,0.0006153463184984,0.8333333333333334
1212,-0.0053347921481678535,0.0023318027660884145,0.75
1213,-0.00635932370134482,0.003541758473088951,0.8333333333333334
1214,-0.007672768364649506,0.004408673250872999,0.5
1215,-0.010508840423475307,0.00045657477025421003,0.5833333333333334
1216,-0.012360102384195742,0.00015113693179320502,0.75
1217,-0.01642620087814152,0.004174459977194628,0.5833333333333334
1218,-0.015970876856998082,0.0046787729841399495,0.5833333333333334
1219,-0.014933065087295319,-0.00047013344275021834,0.4166666666666667
1220,-0.019618106593601775,-0.006314342013762685,0.75
1221,-0.009932514690087907,0.00652281375304922,0.5833333333333334
1222,-0.017030308403948716,-0.0004814189873149881,0.6666666666666666
1223,-0.01802292843109071,0.00307113386566806,0.5833333333333334
1224,-0.009351061510149411,0.0011175483540762745,0.75
1225,0.009033578588229849,0.00788761623537511,0.5
1226,0.03260922813711913,0.0013812983470196116,0.6666666666666666
1227,0.04129652232465381,0.009859748890528227,0.9166666666666666
1228,0.02465791583347525,0.007467102349991703,0.5833333333333334
1229,0.014757874155690229,0.005711574383626537,0.9166666666666666
1230,0.0012403634806425294,0.0021991213163627434,0.5833333333333334
1231,-0.002491396053366309,0.0004813374415903052,0.4166666666666667
1232,-0.0009319416620614899,-0.0009034346881753858,0.5
1233,-0.001291627509505654,-0.003625484824895247,0.4166666666666667
1234,-7.972419319432951e-05,0.0002647578714347662,0.5833333333333334
1235,0.0007551746643390858,-0.0013758540027601948,0.5
1236,0.0019831621099329253,-0.002137569609286714,0.4166666666666667
1237,0.003932995659269555,-0.0038845549320139,0.75
1238,0.0037593510724691407,0.0015396072953685926,0.75
1239,0.0021994499327764455,0.00045238415499317667,0.4166666666666667
1240,0.003812800536000397,0.003932573924247466,0.4166666666666667
1241,0.002008131331127349,-0.0011004110620013937,0.4166666666666667
1242,0.0047481742167030895,-0.002432547889841185,0.6666666666666666
1243,0.0038512168458858936,-0.0032531005985206485,0.6666666666666666
1244,0.00042844172800156805,-0.004542062832854499,0.5833333333333334
1245,-0.0024774801030719904,-0.004270351810392184,0.6666666666666666
1246,-0.0004735542067460287,-0.00227242974586365,0.6666666666666666
1247,-0.0011741782090191194,-0.0020000518615828165,0.6666666666666666
1248,0.000257288079375186,-0.0006105516203880485,0.6666666666666666
1249,0.001739631488028794,0.0005437763670220885,0.5833333333333334
1250,-0.000741775954041124,-0.0021588130247105247,0.75
1251,-0.0020790700630678913,-0.001166106573465907,0.75
1252,-0.002080678621357255,-0.00014872413383460655,0.5833333333333334
1253,-0.002765116433005347,0.0007645726834644805,0.5
1254,-0.0011301639407363812,0.0015337503007838,0.9166666666666666
1255,0.0027377047657282058,-0.0019824416932221964,0.3333333333333333
1256,0.002547287608607609,-0.003822521418312883,0.75
1257,0.001226913346018164,-0.005059030385264471,0.5833333333333334
1258,0.0019805389989557137,-0.0026197375300108885,0.5
1259,0.0017618781895689616,-0.004915702691255702,0.6666666666666666
1260,0.005008694208683079,-0.0010708970653542224,0.6666666666666666
1261,0.006079385492003098,0.002952797610537542,0.5833333333333334
1262,0.008931551037533958,0.0031473824761522654,0.6666666666666666
1263,0.010911547583000216,0.002624996224867953,0.75
1264,0.008509237009498544,0.002157457549996695,0.6666666666666666
1265,0.013879217499233834,0.0011809656771905137,0.6666666666666666
1266,0.01350566656093125,-9.510942406490506e-05,0.6666666666666666
1267,0.011439571305176532,-0.0005297970803032423,0.6666666666666666
1268,0.010469075167959146,-0.0021453242034082443,0.5833333333333334
1269,0.011964040451539384,-0.001715871491127094,0.75
1270,0.009171016519004297,0.000992892726318597,0.5833333333333334
1271,0.003894368373456613,0.0026664565500164653,0.5833333333333334
1272,0.0016433687524802093,0.0029578765348146595,0.6666666666666666
1273,-0.0009197770194164234,-0.002585036326942783,0.6666666666666666
1274,-0.003141578774609697,-0.001874152233868565,0.5833333333333334
1275,-0.004676987369481023,-0.0008734799426086062,0.6666666666666666
1276,-0.006468142111795565,0.0017694189925695405,0.8333333333333334
1277,-0.007334325931009901,0.007429252238060736,0.8333333333333334
1278,-0.007670625881867089,0.004674654581540335,0.5
1279,-0.008895196871037675,0.0036274728063222794,0.4166666666666667
1280,-0.007165718944682098,0.0035695627222880368,0.8333333333333334
1281,-0.005979382171731384,0.005439086026034247,0.6666666666666666
1282,-0.004024959424891191,0.0002390776614966727,0.6666666666666666
1283,-0.00024140017180980985,0.0008196488971396383,0.75
1284,0.0034146736200075245,0.0036527550133745278,0.9166666666666666
1285,0.0019706930366900862,0.003800749115302113,0.75
1286,0.0028117938905612935,0.0017545007316042357,0.8333333333333334
1287,0.002066205346762139,-0.0028787786691268427,0.75
1288,0.004559386841796932,0.0010726784193686922,0.6666666666666666
